Plate	Well Number	Well	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Gene Identifier	Gene Symbol	Gene Symbol Synonyms	Reagent Design Gene Annotation Build	Analysis Gene Annotation Build	Control Type	Control Comments	Channels	Comments
Plate7-Green-B	20	C4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR275W	BSC2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	21	C5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR289C	RTT103		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	22	C6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR307W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	23	C7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR321W	ASP1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	24	C8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YIL001W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	25	D1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	26	D2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR248C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	27	D3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR259C	YAP6	HAL7	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	28	D4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR274C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	29	D5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR287W	INM2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	30	D6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR306C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	31	D7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR320C	SWA2	BUD24;AUX1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	32	D8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR337W	MRPS28		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	33	E1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	34	E2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR247W	VHS1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	35	E3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR258C	HSP78		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	36	E4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR273W	DON1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	37	E5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR286C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	38	E6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR305C	HNT2	APH1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	39	E7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR319C		FIT2A	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	40	E8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR336W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	41	F1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	42	F2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR245W	MNN10	REC41;SLC2;BED1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	43	F3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR257C	SET7	RMS1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	44	F4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR272W	GLO2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	45	F5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR285W	ZIP1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	46	F6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR304C	CPR5	CYP5	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	47	F7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR318W	MCM21	CTF5	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Green-B	48	F8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR335W	MSN5	STE21;KAP142	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	1	A1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR032C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	2	A2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR046C	CNN1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	3	A3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR221C	TOS2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	4	A4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR233C	PHO81	phoS	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	5	A5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL001C	ECM15		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	6	A6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL015W	ACH1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	7	A7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL032W	HEK2	KHD1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	8	A8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	9	B1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFL034C-A	RPL22B	YFL035C-B	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	10	B2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR045W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	11	B3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR220C	MRPL9		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	12	B4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR232W	NAS6		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	13	B5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR249W	MGA1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	14	B6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL013W	FMT1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	15	B7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL031W	SHE1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	16	B8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	17	C1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YER188W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	18	C2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR044C	DUG1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	19	C3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR219W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	20	C4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR231C	PHB2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	21	C5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR247W	CPD1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	22	C6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL012C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	23	C7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL029W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	24	C8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	25	D1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YER144C	UBP5		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	26	D2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR043C	IRC6		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	27	D3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR057W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	28	D4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR230W	BNS1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	29	D5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR244C	LSC2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	30	D6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL011W	SCT1	GAT2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	31	D7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL028C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	32	D8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	33	E1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YER091C-A			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	34	E2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR041C	ERJ5		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	35	E3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR056C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	36	E4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR229C	SMI1	KNR4	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	37	E5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR243W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	38	E6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL010C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	39	E7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL027W	RPL19B		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	40	E8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	41	F1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YER039C-A			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	42	F2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR040W	SAP155		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	43	F3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL055C		Tat-D	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	44	F4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR228W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	45	F5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR242W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	46	F6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL009W	ALK2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	47	F7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL025W	RRN10		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-A	48	F8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	1	A1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	2	A2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	3	A3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	4	A4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	5	A5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	6	A6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	7	A7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	8	A8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	9	B1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR036W	CDC26	SCD26;HIT3	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	10	B2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR054C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	11	B3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR226C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	12	B4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR240C	PFK1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	13	B5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL007C	SLA1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	14	B6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL022C	PIM1	LON1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	15	B7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL042C	FUI1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	16	B8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	17	C1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR035C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	18	C2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR053C	HXK1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	19	C3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR225W	AMA1	SPO70	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	20	C4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR237C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	21	C5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL006C	LDB7	RSC14	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	22	C6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL021C	HAP3		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	23	C7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL039C	URA7		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	24	C8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	25	D1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR034C	PHO4	phoD	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	26	D2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR049W	YMR31		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	27	D3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR224W	AZR1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	28	D4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR236C	SPG1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	29	D5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL005W	PDR3	TPE2;AMY2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	30	D6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL019W	APN2	ETH1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	31	D7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL038W	MRPL16		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	32	D8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	33	E1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR033C	QCR6	UCR6;COR3	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	34	E2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR048W	RMD8		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	35	E3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR223C	HSV2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	36	E4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR235C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	37	E5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL003C	HTA2	H2A2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	38	E6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL017C	PEP1	VPT1;VPS10	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	39	E7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL037W	APL3		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	40	E8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	41	F1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR032C-A	RPL29		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	42	F2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR047C	BNA6	QPT1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	43	F3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR222W	PET54		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	44	F4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR234W	YHB1	YHB4	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	45	F5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL002W	HTB2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate7-Red-B	46	F6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBL016W	FUS3	DAC2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
